class,subclass
Q28783456,Q440311
Q28783456,Q970374
Q28783456,Q1018755
Q28783456,Q3020761
Q28783456,Q4100491
Q28783456,Q28783520
Q28783456,Q28783903
Q28783456,Q28784027
Q28783456,Q28784051
Q28783456,Q28784073
Q28783456,Q28784124
Q28783456,Q28784155
Q28783456,Q28784368
Q28783456,Q28784412
Q28783456,Q28784441
Q28783456,Q28784455
Q28783456,Q63117399
Q28783456,Q106841885
Q28783456,Q1198478
Q28783456,Q1449918
Q28783456,Q6851831
Q28783456,Q105745741
Q180684,Q180684
Q180684,Q10931
Q180684,Q41086
Q180684,Q124734
Q180684,Q273120
Q180684,Q350604
Q180684,Q369799
Q180684,Q467033
Q180684,Q764327
Q180684,Q831663
Q180684,Q876274
Q180684,Q1078001
Q180684,Q1255828
Q180684,Q1334080
Q180684,Q1502007
Q180684,Q1608736
Q180684,Q1738401
Q180684,Q1744607
Q180684,Q2310419
Q180684,Q2334719
Q180684,Q2337039
Q180684,Q2371837
Q180684,Q2447975
Q180684,Q2464727
Q180684,Q2530348
Q180684,Q2672648
Q180684,Q2912528
Q180684,Q3740152
Q180684,Q4176199
Q180684,Q5046123
Q180684,Q5193269
Q180684,Q5683226
Q180684,Q5791104
Q180684,Q5928045
Q180684,Q5936811
Q180684,Q7102013
Q180684,Q7492431
Q180684,Q7854874
Q180684,Q9813868
Q180684,Q9848046
Q180684,Q10319505
Q180684,Q10860599
Q180684,Q11371169
Q180684,Q11422542
Q180684,Q12051532
Q180684,Q15707521
Q180684,Q17091170
Q180684,Q18812548
Q180684,Q20986437
Q180684,Q47657138
Q180684,Q79083864
Q180684,Q79084310
Q180684,Q97243058
Q180684,Q98246204
Q180684,Q100327107
Q180684,Q104741931
Q180684,Q105071637
Q180684,Q108809873
Q180684,Q29502
Q180684,Q751967
Q180684,Q819264
Q180684,Q874579
Q180684,Q875948
Q180684,Q2279967
Q180684,Q2415843
Q180684,Q3827292
Q180684,Q5255897
Q180684,Q5959004
Q180684,Q66800798
Q180684,Q76160314
Q180684,Q511866
Q180684,Q1155622
Q180684,Q1323212
Q180684,Q1753200
Q180684,Q2254427
Q180684,Q2273342
Q180684,Q2355716
Q180684,Q3319892
Q180684,Q8191556
Q180684,Q10437082
Q180684,Q10931495
Q180684,Q13538715
Q180684,Q15112333
Q180684,Q18120972
Q180684,Q25906438
Q180684,Q47217
Q180684,Q49776
Q180684,Q124757
Q180684,Q175331
Q180684,Q422635
Q180684,Q506259
Q180684,Q685160
Q180684,Q780417
Q180684,Q903900
Q180684,Q1025005
Q180684,Q1679887
Q180684,Q2168332
Q180684,Q2255532
Q180684,Q2541205
Q180684,Q2614462
Q180684,Q4115422
Q180684,Q4688999
Q180684,Q5176895
Q180684,Q5254589
Q180684,Q5759962
Q180684,Q6812827
Q180684,Q7123302
Q180684,Q7251589
Q180684,Q9362661
Q180684,Q10080014
Q180684,Q15466187
Q180684,Q15631336
Q180684,Q17100946
Q180684,Q20526846
Q180684,Q23058456
Q180684,Q30253388
Q180684,Q39086821
Q180684,Q42685104
Q180684,Q55137157
Q180684,Q65061153
Q180684,Q66711913
Q180684,Q68157611
Q180684,Q74435466
Q180684,Q81859300
Q180684,Q84400137
Q180684,Q98099118
Q180684,Q100332920
Q180684,Q102327942
Q180684,Q109591810
Q180684,Q109670178
Q180684,Q198
Q180684,Q14395607
Q180684,Q56313186
Q180684,Q104212151
Q180684,Q105370834
Q180684,Q109311521
Q180684,Q8683
Q180684,Q3518201
Q180684,Q12814843
Q180684,Q12546
Q180684,Q1384277
Q180684,Q3249599
Q180684,Q106223176
Q180684,Q986676
Q180684,Q1073579
Q180684,Q1757301
Q180684,Q2527950
Q180684,Q3560882
Q180684,Q12041579
Q180684,Q16821261
Q180684,Q4456192
Q180684,Q5177950
Q180684,Q7335248
Q180684,Q20982973
Q180684,Q42750320
Q180684,Q27406
Q180684,Q112663
Q180684,Q545170
Q180684,Q1123131
Q180684,Q1176224
Q180684,Q1412362
Q180684,Q1437158
Q180684,Q2575667
Q180684,Q2996078
Q180684,Q5111484
Q180684,Q5259397
Q180684,Q6517480
Q180684,Q7234541
Q180684,Q7311342
Q180684,Q7356122
Q180684,Q7433868
Q180684,Q10718812
Q180684,Q11499052
Q180684,Q12593535
Q180684,Q16480656
Q180684,Q18236783
Q180684,Q21213179
Q180684,Q24887191
Q180684,Q30928406
Q180684,Q50377401
Q180684,Q65061508
Q180684,Q84056433
Q180684,Q93430598
Q180684,Q95606825
Q180684,Q99959001
Q180684,Q104518926
Q180684,Q104518955
Q180684,Q104705174
Q180684,Q105151488
Q180684,Q159377
Q180684,Q628191
Q180684,Q146071
Q180684,Q177253
Q180684,Q480498
Q180684,Q697327
Q180684,Q1124012
Q180684,Q2144800
Q180684,Q2823677
Q180684,Q3771751
Q180684,Q4116621
Q180684,Q5467543
Q180684,Q6942426
Q180684,Q9283157
Q180684,Q10706788
Q180684,Q11519624
Q180684,Q11827307
Q180684,Q16738832
Q180684,Q18536127
Q180684,Q19692072
Q180684,Q19902850
Q180684,Q19930933
Q180684,Q23759311
Q180684,Q26885514
Q180684,Q30637971
Q180684,Q56704157
Q180684,Q60845736
Q180684,Q61221204
Q180684,Q64796768
Q180684,Q76647964
Q180684,Q85821037
Q180684,Q96251253
Q180684,Q96482904
Q180684,Q97451302
Q180684,Q97451648
Q180684,Q97451722
Q180684,Q105499756
Q180684,Q491502
Q180684,Q1409414
Q180684,Q2357965
Q180684,Q3256567
Q180684,Q12540032
Q180684,Q7973470
Q180684,Q7897387
Q180684,Q692412
Q180684,Q4931439
Q180684,Q5782934
Q180684,Q15857791
Q180684,Q388924
Q180684,Q793818
Q180684,Q2630136
Q180684,Q5562337
Q180684,Q12174482
Q180684,Q18370757
Q180684,Q2352121
Q180684,Q5153967
Q180684,Q15820262
Q180684,Q15820347
Q180684,Q257437
Q180684,Q693026
Q180684,Q847301
Q180684,Q2030280
Q180684,Q5124698
Q180684,Q5307895
Q180684,Q62090711
Q180684,Q98144857
Q180684,Q102600679
Q180684,Q104549533
Q180684,Q105349727
Q180684,Q106171319
Q180684,Q6765759
Q180684,Q8465
Q180684,Q103495
Q180684,Q154605
Q180684,Q232777
Q180684,Q429245
Q180684,Q752646
Q180684,Q752673
Q180684,Q864113
Q180684,Q913939
Q180684,Q969619
Q180684,Q1190472
Q180684,Q1342628
Q180684,Q1348385
Q180684,Q1469686
Q180684,Q1827102
Q180684,Q2247326
Q180684,Q2659056
Q180684,Q2736450
Q180684,Q3119022
Q180684,Q3119121
Q180684,Q3778783
Q180684,Q4348173
Q180684,Q4927953
Q180684,Q5376043
Q180684,Q5438161
Q180684,Q5919191
Q180684,Q6073630
Q180684,Q7292715
Q180684,Q7883019
Q180684,Q9377327
Q180684,Q11682254
Q180684,Q21994376
Q180684,Q77597785
Q180684,Q1718627
Q180684,Q21971240
Q180684,Q111008574
Q180684,Q79791
Q180684,Q26102
Q180684,Q528892
Q180684,Q1937612
Q180684,Q5358340
Q180684,Q7206160
Q180684,Q14523556
Q180684,Q57399871
Q180684,Q49775
Q180684,Q1198713
Q180684,Q1480879
Q180684,Q2549600
Q180684,Q3118356
Q180684,Q3118387
Q180684,Q3118398
Q180684,Q3752418
Q180684,Q5555532
Q180684,Q7245793
Q180684,Q54866660
Q180684,Q89065286
Q180684,Q542289
Q180684,Q1751831
Q180684,Q2920604
Q180684,Q3260892
Q180684,Q3588250
Q180684,Q4499038
Q180684,Q5465517
Q180684,Q6024855
Q180684,Q7209603
Q180684,Q7579940
Q180684,Q7627882
Q180684,Q11079230
Q180684,Q11604427
Q180684,Q13427116
Q180684,Q16533779
Q180684,Q104840087
Q180684,Q1554584
Q180684,Q2352868
Q180684,Q2905670
Q180684,Q3374310
Q180684,Q15849377
Q180684,Q60029764
Q180684,Q98517089
Q180684,Q3215231
Q180684,Q898830
Q180684,Q1147337
Q180684,Q1210697
Q180684,Q1241851
Q180684,Q1241933
Q180684,Q1518054
Q180684,Q1533355
Q180684,Q1562095
Q180684,Q1902629
Q180684,Q2345910
Q180684,Q2612295
Q180684,Q3304691
Q180684,Q4301939
Q180684,Q7623054
Q180684,Q11487759
Q180684,Q47496733
Q180684,Q58815974
Q180684,Q60716473
Q180684,Q63993400
Q180684,Q69405214
Q180684,Q76279659
Q180684,Q85739691
Q180684,Q91280428
Q180684,Q1949797
Q180684,Q3149408
Q180684,Q3731370
Q180684,Q4340041
Q180684,Q17003182
Q180684,Q25422198
Q180684,Q105320378
Q180684,Q318702
Q180684,Q5730419
Q180684,Q58819597
Q180684,Q4566043
Q180684,Q31351
Q180684,Q1078746
Q180684,Q1800677
Q180684,Q11867144
Q180684,Q89815516
Q180684,Q1437482
Q180684,Q101239385
Q180684,Q451584
Q180684,Q676027
Q180684,Q1056489
Q180684,Q1288220
Q180684,Q2206565
Q180684,Q2444392
Q180684,Q2783852
Q180684,Q5500839
Q180684,Q5504094
Q180684,Q11626120
Q180684,Q20064845
Q180684,Q60674974
Q180684,Q1980316
Q180684,Q1033959
Q180684,Q4606535
Q180684,Q11642595
Q180684,Q15116717
Q180684,Q61051565
Q180684,Q12057768
Q180684,Q255043
Q180684,Q7782444
Q180684,Q8038643
Q180684,Q11631566
Q180684,Q2116757
Q180684,Q1044852
Q180684,Q2033227
Q180684,Q5165996
Q180684,Q19867757
Q180684,Q1119089
Q180684,Q766875
Q180684,Q3774758
Q180684,Q18015660
Q180684,Q107722568
Q180684,Q19396147
Q180684,Q5378545
Q180684,Q11926032
Q180684,Q16836659
Q180684,Q41397
Q180684,Q177716
Q180684,Q10292596
Q180684,Q13634374
Q180684,Q12411675
Q180684,Q21070764
Q180684,Q1037755
Q180684,Q2345115
Q180684,Q3308329
Q180684,Q2935206
Q180684,Q7157511
Q180684,Q41521
Q180684,Q160598
Q180684,Q11555358
Q180684,Q7356125
Q180684,Q686984
Q180684,Q9683607
Q180684,Q11362482
Q180684,Q11422932
Q180684,Q20045350
Q180684,Q64044640
Q180684,Q2055205
Q180684,Q4774420
Q180684,Q21886655
Q180684,Q28100410
Q180684,Q58743167
Q180684,Q55492423
Q180684,Q2223653
Q180684,Q4249087
Q180684,Q11070774
Q180684,Q21044347
Q180684,Q67912210
Q180684,Q18609332
Q180684,Q16147871
Q180684,Q97135699
Q180684,Q21213326
Q180684,Q21213382
Q180684,Q21213422
Q180684,Q21213456
Q180684,Q8868
Q180684,Q1303061
Q180684,Q1761818
Q180684,Q5690823
Q180684,Q64001169
Q180684,Q99748589
Q180684,Q60743413
Q180684,Q2865639
Q180684,Q7281
Q180684,Q861314
Q180684,Q16235120
Q180684,Q98144562
Q180684,Q104676100
Q180684,Q131938
Q180684,Q189656
Q180684,Q705157
Q180684,Q1075020
Q180684,Q1551488
Q180684,Q1635930
Q180684,Q1935609
Q180684,Q2101619
Q180684,Q2628560
Q180684,Q2780812
Q180684,Q2839017
Q180684,Q2918953
Q180684,Q3407505
Q180684,Q4067114
Q180684,Q4352998
Q180684,Q4380864
Q180684,Q4380868
Q180684,Q4971427
Q180684,Q5160500
Q180684,Q7250058
Q180684,Q7250060
Q180684,Q7250061
Q180684,Q7281191
Q180684,Q8015861
Q180684,Q10875077
Q180684,Q11122659
Q180684,Q12412152
Q180684,Q15192579
Q180684,Q16605451
Q180684,Q17058566
Q180684,Q17105972
Q180684,Q30020409
Q180684,Q30020460
Q180684,Q30324162
Q180684,Q42681198
Q180684,Q99569197
Q180684,Q107197027
Q180684,Q107417383
Q180684,Q1639256
Q180684,Q1747183
Q180684,Q2908804
Q180684,Q3119160
Q180684,Q4852440
Q180684,Q21978021
Q180684,Q2763
Q180684,Q1371470
Q180684,Q2235125
Q180684,Q3092671
Q180684,Q3442035
Q180684,Q5533462
Q180684,Q7311339
Q180684,Q13582471
Q180684,Q16889816
Q180684,Q17029088
Q180684,Q108323073
Q180684,Q108702572
Q180684,Q3332105
Q180684,Q6190126
Q180684,Q65083733
Q180684,Q4895359
Q180684,Q83922
Q180684,Q207674
Q180684,Q7809293
Q180684,Q16934580
Q180684,Q247735
Q180684,Q552243
Q180684,Q5728153
Q180684,Q87412854
Q180684,Q94588406
Q180684,Q94590779
Q180684,Q107635454
Q180684,Q107636079
Q180684,Q2514015
Q180684,Q44854
Q180684,Q811531
Q180684,Q2254537
Q180684,Q2292353
Q180684,Q4617641
Q180684,Q7551432
Q180684,Q80895
Q180684,Q760037
Q180684,Q154278
Q180684,Q14806537
Q180684,Q1551546
Q180684,Q66744597
Q180684,Q376596
Q180684,Q657449
Q180684,Q751982
Q180684,Q784360
Q180684,Q1310322
Q180684,Q1331385
Q180684,Q1847746
Q180684,Q2694643
Q180684,Q2787772
Q180684,Q2946405
Q180684,Q3922366
Q180684,Q6000326
Q180684,Q8422162
Q180684,Q10269946
Q180684,Q11433354
Q180684,Q11589683
Q180684,Q11942845
Q180684,Q14404796
Q180684,Q43792381
Q180684,Q54882043
Q180684,Q61943417
Q180684,Q110245716
Q180684,Q241059
Q180684,Q316936
Q180684,Q201424
Q180684,Q2066732
Q180684,Q2352478
Q180684,Q16682549
Q180684,Q5647565
Q180684,Q319995
Q180684,Q619066
Q180684,Q1267188
Q180684,Q5057785
Q180684,Q6972712
Q180684,Q18156020
Q180684,Q2490042
Q180684,Q13573188
Q180684,Q85811481
Q180684,Q217327
Q180684,Q897797
Q180684,Q6813020
Q180684,Q6901292
Q180684,Q18711682
Q180684,Q25917154
Q180684,Q25917186
Q180684,Q28934204
Q180684,Q61037469
Q180684,Q86671429
Q180684,Q105659414
Q180684,Q108748542
Q180684,Q109568693
Q180684,Q3420130
Q180684,Q7444557
Q180684,Q18210964
Q180684,Q1525203
Q180684,Q106006806
Q180684,Q8564321
Q180684,Q20387849
Q180684,Q472298
Q180684,Q56279868
Q180684,Q1863747
Q180684,Q467011
Q180684,Q6024878
Q180684,Q11490312
Q180684,Q2539756
Q180684,Q60589804
Q180684,Q13427130
Q180684,Q5404310
Q180684,Q6589923
Q180684,Q72850604
Q180684,Q8027877
Q180684,Q104867611
Q180684,Q1006311
Q180684,Q7075895
Q180684,Q104245439
Q180684,Q2550299
Q180684,Q5570217
Q180684,Q1392593
Q180684,Q109044243
Q180684,Q1814351
Q180684,Q105653634
Q180684,Q105938904
Q180684,Q106283309
Q180684,Q106317387
Q180684,Q106533421
Q180684,Q107008135
Q180684,Q107610554
Q180684,Q108371207
Q180684,Q926080
Q180684,Q1752358
Q180684,Q1867101
Q180684,Q2278817
Q180684,Q2478315
Q180684,Q2587808
Q180684,Q3188158
Q180684,Q4499387
Q180684,Q4499391
Q180684,Q4499393
Q180684,Q4499394
Q180684,Q4499404
Q180684,Q4499410
Q180684,Q10293068
Q180684,Q12364047
Q180684,Q60745735
Q180684,Q85227623
Q180684,Q693827
Q180684,Q4804181
Q180684,Q1758829
Q180684,Q2289477
Q180684,Q5587862
Q180684,Q13048421
Q180684,Q2549531
Q180684,Q22868
Q180684,Q159535
Q180684,Q310172
Q180684,Q3153683
Q180684,Q5428139
Q180684,Q6739666
Q180684,Q696497
Q180684,Q18493502
Q180684,Q208704
Q180684,Q3153848
Q180684,Q110999040
Q180684,Q51404
Q180684,Q358576
Q180684,Q1117946
Q180684,Q1413045
Q180684,Q1472255
Q180684,Q1568076
Q180684,Q1572731
Q180684,Q1734134
Q180684,Q1962255
Q180684,Q2873953
Q180684,Q3010369
Q180684,Q3043178
Q180684,Q4942772
Q180684,Q5281177
Q180684,Q5495352
Q180684,Q7099782
Q180684,Q7227436
Q180684,Q10394367
Q180684,Q11378372
Q180684,Q11608012
Q180684,Q11960275
Q180684,Q12056872
Q180684,Q13454063
Q180684,Q17014215
Q180684,Q19562604
Q180684,Q20948892
Q180684,Q28052871
Q180684,Q28469958
Q180684,Q33093659
Q180684,Q97307251
Q180684,Q110733760
Q180684,Q6983400
Q180684,Q31898054
Q180684,Q192028
Q180684,Q2247281
Q180684,Q97358680
Q180684,Q104873669
Q180684,Q107654434
Q180684,Q12076696
Q180684,Q19914514
Q180684,Q205364
Q180684,Q701198
Q180684,Q1061047
Q180684,Q14914926
Q180684,Q14914942
Q180684,Q1342425
Q180684,Q3616339
Q180684,Q6158963
Q180684,Q11614282
Q180684,Q20893947
Q180684,Q42681239
Q180684,Q20639925
Q180684,Q64827016
Q180684,Q108733451
Q180684,Q6112431
Q180684,Q23657067
Q180684,Q23657075
Q180684,Q106078186
Q180684,Q110245212
Q180684,Q110245408
Q180684,Q564478
Q180684,Q829768
Q180684,Q836738
Q180684,Q1255251
Q180684,Q4816014
Q180684,Q4892460
Q180684,Q4922330
Q180684,Q4968978
Q180684,Q5035518
Q180684,Q5035639
Q180684,Q5121403
Q180684,Q5327560
Q180684,Q5629055
Q180684,Q6457810
Q180684,Q6630631
Q180684,Q6672304
Q180684,Q6728070
Q180684,Q6815393
Q180684,Q6840806
Q180684,Q6904305
Q180684,Q7242731
Q180684,Q7242733
Q180684,Q7242773
Q180684,Q7242784
Q180684,Q7242791
Q180684,Q7306874
Q180684,Q7413706
Q180684,Q7589672
Q180684,Q7633517
Q180684,Q7902389
Q180684,Q16467590
Q180684,Q16841169
Q180684,Q16850489
Q180684,Q16979257
Q180684,Q17017230
Q180684,Q17023293
Q180684,Q17056240
Q180684,Q17512396
Q180684,Q19365525
Q180684,Q20709277
Q180684,Q24190332
Q180684,Q25104624
Q180684,Q28449529
Q180684,Q29561166
Q180684,Q30675417
Q180684,Q30905514
Q180684,Q42377496
Q180684,Q55075493
Q180684,Q62839381
Q180684,Q64605573
Q180684,Q64876314
Q180684,Q74541288
Q180684,Q85794472
Q180684,Q85816294
Q180684,Q85846981
Q180684,Q107177091
Q180684,Q22763
Q180684,Q190706
Q180684,Q646988
Q180684,Q700063
Q180684,Q1321697
Q180684,Q1658150
Q180684,Q2715405
Q180684,Q3309796
Q180684,Q3435268
Q180684,Q3526946
Q180684,Q4858125
Q180684,Q5662797
Q180684,Q6086727
Q180684,Q7344195
Q180684,Q7417299
Q180684,Q7672522
Q180684,Q10567262
Q180684,Q15931561
Q180684,Q16152288
Q180684,Q27277581
Q180684,Q87690769
Q180684,Q100748014
Q180684,Q105226648
Q180684,Q109045845
Q180684,Q110137100
Q180684,Q11960442
Q180684,Q8960966
Q180684,Q10280357
Q180684,Q59916566
Q180684,Q107992235
Q180684,Q657438
Q180684,Q22947792
Q180684,Q29032653
Q180684,Q105658571
Q180684,Q47491518
Q180684,Q1231564
Q180684,Q13103474
Q180684,Q60968806
Q180684,Q772257
Q180684,Q30922066
Q180684,Q101086122
Q180684,Q11514338
Q180684,Q3526877
Q180684,Q1134564
Q180684,Q3107744
Q180684,Q55631298
Q180684,Q25452063
Q180684,Q1128437
Q180684,Q107654488
Q180684,Q11953147
Q180684,Q98969121
Q180684,Q98969230
Q180684,Q98969263
Q180684,Q99031511
Q180684,Q103470847
Q180684,Q109042660
Q180684,Q2066411
Q180684,Q4812461
Q180684,Q6050412
Q180684,Q16995927
Q180684,Q574456
Q180684,Q100703750
Q180684,Q265147
Q180684,Q13164291
Q180684,Q56558213
Q180684,Q7571617
Q180684,Q55138757
Q180684,Q16773134
Q180684,Q1333233
Q180684,Q627181
Q180684,Q1151259
Q180684,Q4793302
Q180684,Q7023411
Q180684,Q339452
Q180684,Q5257030
Q180684,Q104180885
Q180684,Q5312232
Q180684,Q922853
Q180684,Q93251355
Q180684,Q98528181
Q180684,Q109626458
Q180684,Q497957
Q180684,Q3879286
Q180684,Q5747907
Q180684,Q9051102
Q180684,Q18170752
Q841440,Q841440
Q22342153,Q22342153
Q11202642,Q11202642
Q11202642,Q814689
Q11202642,Q5139936
Q11202642,Q8000914
Q11202642,Q19380101
Q11202642,Q102228899
Q11202642,Q102229062
Q11202642,Q102231206
Q11202642,Q102246257
Q11202642,Q102365876
Q11202642,Q102366066
Q11202642,Q105281635
Q11202642,Q105428101
Q11202642,Q1502014
Q11202642,Q102229207
Q11202642,Q102231111
Q11202642,Q5180240
Q11202642,Q7504013
Q11202642,Q1454671
Q11202642,Q3246964
Q11202642,Q102229312
Q11202642,Q102230897
Q11202642,Q102230986
Q11202642,Q102231024
Q11202642,Q102231053
Q100136951,Q100136951
Q100136951,Q235041
Q100136951,Q100095237
Q100136951,Q100136066
Q100136951,Q29921717
Q100136951,Q74523086
Q100136951,Q1011815
Q100136951,Q100004761
Q100136951,Q1463565
Q100136951,Q105963938
Q94440678,Q94440678
Q498182,Q498182
Q2938159,Q2938159
Q2938159,Q20057872
Q92482728,Q92482728
Q15141321,Q15141321
Q15141321,Q624140
Q15141321,Q843418
Q15141321,Q1300750
Q15141321,Q1434896
Q15141321,Q2691453
Q15141321,Q2739922
Q15141321,Q4594674
Q15141321,Q5844604
Q15141321,Q10874184
Q15141321,Q13538852
Q15141321,Q19767707
Q15141321,Q20180855
Q15141321,Q26252263
Q15141321,Q26770109
Q15141321,Q63165826
Q15141321,Q91908084
Q15141321,Q91908604
Q15141321,Q106978510
Q15141321,Q109450822
Q15141321,Q789344
Q15141321,Q10874192
Q15141321,Q22100909
Q15141321,Q889692
Q15141321,Q129172
Q15141321,Q129337
Q15141321,Q164338
Q15141321,Q327051
Q15141321,Q466985
Q15141321,Q515449
Q15141321,Q529938
Q15141321,Q699353
Q15141321,Q839488
Q15141321,Q964162
Q15141321,Q992729
Q15141321,Q1192191
Q15141321,Q1221103
Q15141321,Q1592969
Q15141321,Q2138247
Q15141321,Q3919228
Q15141321,Q14832674
Q15141321,Q16690266
Q15141321,Q28127371
Q15141321,Q46048144
Q15141321,Q60442637
Q15141321,Q67454740
Q15141321,Q85977451
Q15141321,Q107274313
Q15141321,Q110164298
Q15141321,Q111061358
Q15141321,Q2448773
Q15141321,Q324870
Q15141321,Q875748
Q15141321,Q1313005
Q15141321,Q1188121
Q15141321,Q3301939
Q15141321,Q30754613
Q15141321,Q715673
Q15141321,Q5127863
Q15141321,Q5127954
Q15141321,Q1058839
Q15141321,Q61791293
Q15141321,Q61791379
Q15141321,Q612703
Q15141321,Q896739
Q15141321,Q917100
Q15141321,Q977108
Q15141321,Q1125444
Q15141321,Q1243212
Q15141321,Q1415167
Q15141321,Q1440014
Q15141321,Q1665787
Q15141321,Q1665788
Q15141321,Q1665789
Q15141321,Q1665791
Q15141321,Q1665939
Q15141321,Q1968198
Q15141321,Q2559822
Q15141321,Q6044834
Q15141321,Q12858578
Q15141321,Q16642948
Q15141321,Q81108957
Q15141321,Q98163938
Q15141321,Q379605
Q15141321,Q379738
Q15141321,Q1384862
Q15141321,Q1733766
Q15141321,Q5421693
Q15141321,Q5523292
Q15141321,Q6149896
Q15141321,Q12068123
Q15141321,Q17056702
Q15141321,Q25384669
Q15141321,Q65242484
Q15141321,Q108542686
Q15141321,Q109730871
Q15141321,Q109659720
Q15141321,Q15079663
Q15141321,Q50331459
Q15141321,Q107176520
Q15141321,Q107176557
Q15141321,Q107176567
Q15141321,Q11856519
Q15141321,Q18694200
Q15141321,Q107339456
Q15141321,Q2059890
Q15141321,Q145179
Q15141321,Q12858081
Q15141321,Q15145537
Q15141321,Q105967897
Q15141321,Q106793561
Q15141321,Q107343049
Q15141321,Q16068932
Q15141321,Q1144784
Q15141321,Q774461
Q15141321,Q56771420
Q40795688,Q40795688
Q40795688,Q5256588
Q40795688,Q40798014
Q40795688,Q50227188
Q40795688,Q50298610
Q40795688,Q50299427
Q40795688,Q50300004
Q40795688,Q50315713
Q251741,Q251741
Q251741,Q264352
Q251741,Q880637
Q251741,Q3306321
Q251741,Q4748201
Q251741,Q47315624
Q251741,Q488598
Q251741,Q7674068
Q30572165,Q30572165
Q221409,Q221409
Q221409,Q12055236
Q221409,Q100350675
Q897797,Q897797
Q103495,Q103495
Q721668,Q721668
Q5570217,Q5570217
Q56024038,Q56024038
Q25534775,Q25534775
Q11926032,Q11926032
Q5354796,Q5354796
Q26001216,Q26001216
Q1472255,Q1472255
Q1472255,Q105658571
Q13424445,Q13424445
Q13424445,Q26753894
Q752673,Q752673
Q752673,Q80895
Q752673,Q760037
Q752673,Q1758829
Q752673,Q2289477
Q752673,Q192028
Q752673,Q2247281
Q752673,Q1551546
Q752673,Q60968806
Q752673,Q66744597
Q94462023,Q94462023
Q861345,Q861345
Q861345,Q10777239
Q22343924,Q22343924
Q54856399,Q54856399
Q54856399,Q483279
Q54856399,Q27150036
Q54856399,Q50686271
Q54856399,Q54856428
Q54856399,Q58867406
Q54856399,Q58867834
Q54856399,Q59699947
Q54856399,Q63214346
Q54856399,Q79695687
Q2094798,Q2094798
Q6004969,Q6004969
Q39086217,Q39086217
Q99936926,Q99936926
Q145658,Q145658
Q1072326,Q1072326
Q1072326,Q455444
Q1072326,Q467938
Q1072326,Q485644
Q1072326,Q488526
Q1072326,Q643292
Q1072326,Q1484421
Q1072326,Q2139567
Q1072326,Q18575573
Q1072326,Q20739115
Q1072326,Q22328415
Q1072326,Q26805735
Q1072326,Q28963415
Q1072326,Q30178840
Q1072326,Q52230346
Q1072326,Q72846320
Q1072326,Q74595662
Q1072326,Q83493046
Q1072326,Q106638042
Q1072326,Q109536021
Q1072326,Q54854623
Q1072326,Q28966106
Q1072326,Q28966115
Q46999986,Q46999986
Q3587332,Q3587332
Q4,Q4
Q4,Q210392
Q4,Q855919
Q4,Q1260008
Q4,Q1339474
Q4,Q1361577
Q4,Q1471423
Q4,Q1747184
Q4,Q2105922
Q4,Q2203679
Q4,Q3012966
Q4,Q3288899
Q4,Q3346925
Q4,Q3604093
Q4,Q3739104
Q4,Q7425692
Q4,Q10346054
Q4,Q10927482
Q4,Q11072728
Q4,Q11409175
Q4,Q15522511
Q4,Q15784719
Q4,Q16249436
Q4,Q16861372
Q4,Q16874630
Q4,Q18011108
Q4,Q20730691
Q4,Q23498247
Q4,Q25105127
Q4,Q25476356
Q4,Q46999986
Q4,Q54973951
Q4,Q61708990
