a,b
http://www.wikidata.org/entity/P1465,http://www.wikidata.org/entity/P1465
http://www.wikidata.org/entity/P1740,http://www.wikidata.org/entity/P1740
http://www.wikidata.org/entity/P1791,http://www.wikidata.org/entity/P1791
http://www.wikidata.org/entity/P1792,http://www.wikidata.org/entity/P1792
http://www.wikidata.org/entity/P5996,http://www.wikidata.org/entity/P5996
http://www.wikidata.org/entity/P10280,http://www.wikidata.org/entity/P10280
http://www.wikidata.org/entity/P291,http://www.wikidata.org/entity/P291
http://www.wikidata.org/entity/P485,http://www.wikidata.org/entity/P485
http://www.wikidata.org/entity/P504,http://www.wikidata.org/entity/P504
http://www.wikidata.org/entity/P833,http://www.wikidata.org/entity/P833
http://www.wikidata.org/entity/P840,http://www.wikidata.org/entity/P840
http://www.wikidata.org/entity/P931,http://www.wikidata.org/entity/P931
http://www.wikidata.org/entity/P937,http://www.wikidata.org/entity/P937
http://www.wikidata.org/entity/P2842,http://www.wikidata.org/entity/P2842
http://www.wikidata.org/entity/P4647,http://www.wikidata.org/entity/P4647
http://www.wikidata.org/entity/P5248,http://www.wikidata.org/entity/P5248
http://www.wikidata.org/entity/P8411,http://www.wikidata.org/entity/P8411
http://www.wikidata.org/entity/P8546,http://www.wikidata.org/entity/P8546
http://www.wikidata.org/entity/P9600,http://www.wikidata.org/entity/P9600
http://www.wikidata.org/entity/P7604,http://www.wikidata.org/entity/P7604
http://www.wikidata.org/entity/P8371,http://www.wikidata.org/entity/P8371
http://www.wikidata.org/entity/P1625,http://www.wikidata.org/entity/P1625
http://www.wikidata.org/entity/P5707,http://www.wikidata.org/entity/P5707
http://www.wikidata.org/entity/P6439,http://www.wikidata.org/entity/P6439
http://www.wikidata.org/entity/P483,http://www.wikidata.org/entity/P483
http://www.wikidata.org/entity/P915,http://www.wikidata.org/entity/P915
http://www.wikidata.org/entity/P22,http://www.wikidata.org/entity/P22
http://www.wikidata.org/entity/P25,http://www.wikidata.org/entity/P25
http://www.wikidata.org/entity/P8646,http://www.wikidata.org/entity/P8646
